ORGANISATION NAME,EFEFCTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION No.
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,17.97 ,PROVISIONS,V002278196
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,28.45 ,PROVISIONS,V002278196
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,6.99 ,PROVISIONS,V002278196
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,47.88 ,PROVISIONS,V002278197
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,12.87 ,PROVISIONS,V002278197
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,8.66 ,PROVISIONS,V002278197
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,5.99 ,PROVISIONS,V002278197
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,23.63 ,PROVISIONS,V002278197
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,7.40 ,PROVISIONS,V002278197
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,101.28 ,PROVISIONS,V002278197
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,38.88 ,PROVISIONS,V002278197
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,76.80 ,PROVISIONS,V002278197
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,41.79 ,PROVISIONS,V002278197
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,14.10 ,PROVISIONS,V002278197
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,20.00 ,PROVISIONS,V002278197
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,17.88 ,PROVISIONS,V002278197
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,5.30 ,PROVISIONS,V002278197
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,9.17 ,PROVISIONS,V002278197
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,TC MEATS LIMITED,22/07/2024,20.85 ,PROVISIONS,V002278198
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,TC MEATS LIMITED,22/07/2024,23.00 ,PROVISIONS,V002278198
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,TC MEATS LIMITED,22/07/2024,53.25 ,PROVISIONS,V002278198
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,TC MEATS LIMITED,22/07/2024,12.66 ,PROVISIONS,V002278198
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,TC MEATS LIMITED,22/07/2024,5.75 ,PROVISIONS,V002278198
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,TC MEATS LIMITED,22/07/2024,11.50 ,PROVISIONS,V002278198
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,TC MEATS LIMITED,22/07/2024,6.33 ,PROVISIONS,V002278199
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,TC MEATS LIMITED,22/07/2024,37.98 ,PROVISIONS,V002278199
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,22.00 ,PROVISIONS,V002278200
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,25.08 ,PROVISIONS,V002278201
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,9.99 ,PROVISIONS,V002278201
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,36.00 ,PROVISIONS,V002278201
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,11.97 ,PROVISIONS,V002278201
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,18.00 ,PROVISIONS,V002278201
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,4.99 ,PROVISIONS,V002278201
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,3.57 ,PROVISIONS,V002278201
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,11.98 ,PROVISIONS,V002278201
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,14.88 ,PROVISIONS,V002278201
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,10.00 ,PROVISIONS,V002278201
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,5.51 ,PROVISIONS,V002278201
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,13.98 ,PROVISIONS,V002278201
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,7.82 ,PROVISIONS,V002278202
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,15.99 ,PROVISIONS,V002278202
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,11.98 ,PROVISIONS,V002278202
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,23.94 ,PROVISIONS,V002278202
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,1.95 ,PROVISIONS,V002278202
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,27.86 ,PROVISIONS,V002278202
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,10.00 ,PROVISIONS,V002278202
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,32.96 ,PROVISIONS,V002278202
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,24.60 ,PROVISIONS,V002278202
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,30.00 ,PROVISIONS,V002278202
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,7.92 ,PROVISIONS,V002278202
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,4.20 ,PROVISIONS,V002278202
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,11.43 ,PROVISIONS,V002278202
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,7.98 ,PROVISIONS,V002278202
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,11.43 ,PROVISIONS,V002278203
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,18.00 ,PROVISIONS,V002278203
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,10.48 ,PROVISIONS,V002278203
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,10.00 ,PROVISIONS,V002278203
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,28.00 ,PROVISIONS,V002278203
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,7.82 ,PROVISIONS,V002278203
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,14.50 ,PROVISIONS,V002278203
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,7.76 ,PROVISIONS,V002278203
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,21.06 ,PROVISIONS,V002278203
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,12.30 ,PROVISIONS,V002278203
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,12.00 ,PROVISIONS,V002278203
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,4.79 ,PROVISIONS,V002278203
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,8.07 ,PROVISIONS,V002278203
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,12.71 ,PROVISIONS,V002278203
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,23.94 ,PROVISIONS,V002278203
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,51.20 ,PROVISIONS,V002278203
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,11.98 ,PROVISIONS,V002278203
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,7.44 ,PROVISIONS,V002278203
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,16.66 ,PROVISIONS,V002278203
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,TC MEATS LIMITED,22/07/2024,40.01 ,PROVISIONS,V002278204
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,TC MEATS LIMITED,22/07/2024,21.69 ,PROVISIONS,V002278204
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,TC MEATS LIMITED,22/07/2024,12.96 ,PROVISIONS,V002278204
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,-13.93 ,PROVISIONS,V002278205
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,11.43 ,PROVISIONS,V002278206
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,4.09 ,PROVISIONS,V002278206
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,4.33 ,PROVISIONS,V002278206
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,5.51 ,PROVISIONS,V002278206
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,9.98 ,PROVISIONS,V002278206
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,23.94 ,PROVISIONS,V002278206
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,5.99 ,PROVISIONS,V002278206
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,13.98 ,PROVISIONS,V002278206
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,12.58 ,PROVISIONS,V002278206
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,36.00 ,PROVISIONS,V002278206
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,19.67 ,PROVISIONS,V002278206
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,27.86 ,PROVISIONS,V002278206
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,30.00 ,PROVISIONS,V002278206
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,15.92 ,PROVISIONS,V002278206
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,13.98 ,PROVISIONS,V002278206
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,9.36 ,PROVISIONS,V002278206
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,TC MEATS LIMITED,22/07/2024,53.94 ,PROVISIONS,V002278207
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,TC MEATS LIMITED,22/07/2024,73.88 ,PROVISIONS,V002278207
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,30.00 ,PROVISIONS,V002278208
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,16.20 ,PROVISIONS,V002278208
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,6.29 ,PROVISIONS,V002278208
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,2.27 ,PROVISIONS,V002278208
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,3.00 ,PROVISIONS,V002278208
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,7.44 ,PROVISIONS,V002278208
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,36.00 ,PROVISIONS,V002278208
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,58.00 ,PROVISIONS,V002278208
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,45.52 ,PROVISIONS,V002278208
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,55.72 ,PROVISIONS,V002278208
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,9.60 ,PROVISIONS,V002278208
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,15.96 ,PROVISIONS,V002278208
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,20.00 ,PROVISIONS,V002278208
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,15.00 ,PROVISIONS,V002278208
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,11.98 ,PROVISIONS,V002278208
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,9.49 ,PROVISIONS,V002278208
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,3.99 ,PROVISIONS,V002278208
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,9.17 ,PROVISIONS,V002278208
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,TC MEATS LIMITED,22/07/2024,25.32 ,PROVISIONS,V002278209
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,TC MEATS LIMITED,22/07/2024,23.00 ,PROVISIONS,V002278209
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,8.98 ,PROVISIONS,V002278210
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,11.43 ,PROVISIONS,V002278210
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,25.00 ,PROVISIONS,V002278210
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,4.85 ,PROVISIONS,V002278210
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,18.98 ,PROVISIONS,V002278210
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,27.93 ,PROVISIONS,V002278210
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,8.22 ,PROVISIONS,V002278210
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,38.88 ,PROVISIONS,V002278210
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,5.99 ,PROVISIONS,V002278210
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,4.40 ,PROVISIONS,V002278210
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,13.93 ,PROVISIONS,V002278210
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,13.93 ,PROVISIONS,V002278210
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,27.86 ,PROVISIONS,V002278210
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,30.00 ,PROVISIONS,V002278210
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,108.00 ,PROVISIONS,V002278210
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,14.37 ,PROVISIONS,V002278210
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,6.29 ,PROVISIONS,V002278210
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,21.06 ,PROVISIONS,V002278210
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,3.23 ,PROVISIONS,V002278210
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,3.57 ,PROVISIONS,V002278210
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,9.17 ,PROVISIONS,V002278210
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,TC MEATS LIMITED,22/07/2024,28.75 ,PROVISIONS,V002278211
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,TC MEATS LIMITED,22/07/2024,11.90 ,PROVISIONS,V002278211
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,TC MEATS LIMITED,22/07/2024,99.24 ,PROVISIONS,V002278211
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,TC MEATS LIMITED,22/07/2024,16.54 ,PROVISIONS,V002278211
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,72.00 ,PROVISIONS,V002278212
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,28.82 ,PROVISIONS,V002278212
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,22.50 ,PROVISIONS,V002278212
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,6.99 ,PROVISIONS,V002278212
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,27.93 ,PROVISIONS,V002278212
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,2.79 ,PROVISIONS,V002278212
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,9.49 ,PROVISIONS,V002278212
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,14.97 ,PROVISIONS,V002278212
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,30.00 ,PROVISIONS,V002278212
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,19.44 ,PROVISIONS,V002278212
ROCHDALE BOROUGH COUNCIL,22/07/2024,NEIGHBOURHOODS AND ENVIRONMENT,DUNSTERS FARM LIMITED,22/07/2024,11.43 ,PROVISIONS,V002278212
