ORGANISATION NAME,EFEFCTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION No.
ROCHDALE BOROUGH COUNCIL,06-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,06-Jun-25,90.81 ,BUILDING MATERIALS,V002419051
ROCHDALE BOROUGH COUNCIL,03-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,03-Jun-25,"13,442.00 ",TOXICOLOGY PAYMENTS,V002419052
ROCHDALE BOROUGH COUNCIL,03-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,03-Jun-25,43.77 ,DISPOSAL OF CONFIDENTIAL EQUIPMENT AND W,V002419054
ROCHDALE BOROUGH COUNCIL,06-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,06-Jun-25,51.63 ,"CLOTHES, UNIFORM AND LAUNDRY",V002419057
ROCHDALE BOROUGH COUNCIL,16-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,16-Jun-25,"-9,400.00 ",FEES / COMMISSION,V002419061
ROCHDALE BOROUGH COUNCIL,16-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,16-Jun-25,"8,900.00 ",FEES / COMMISSION,V002419064
ROCHDALE BOROUGH COUNCIL,10-Jun-25,PUBLIC HEALTH,REDACTED - PERSONAL DATA,10-Jun-25,"7,800.00 ",TELEPHONE EXPENDITURE,V002419065
ROCHDALE BOROUGH COUNCIL,10-Jun-25,PUBLIC HEALTH,REDACTED - PERSONAL DATA,10-Jun-25,"86,980.00 ",TELEPHONE EXPENDITURE,V002419067
ROCHDALE BOROUGH COUNCIL,05-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,05-Jun-25,18.67 ,MATERIAL - GENERAL,V002419083
ROCHDALE BOROUGH COUNCIL,06-Jun-25,ECONOMY DIRECTORATE,REDACTED - PERSONAL DATA,06-Jun-25,136.00 ,CLEANING AND DOMESTIC SUPPLIES,V002419085
ROCHDALE BOROUGH COUNCIL,13-Jun-25,ECONOMY DIRECTORATE,REDACTED - PERSONAL DATA,13-Jun-25,54.61 ,EXPENSES - GENERAL,V002419110
ROCHDALE BOROUGH COUNCIL,13-Jun-25,ECONOMY DIRECTORATE,REDACTED - PERSONAL DATA,13-Jun-25,54.61 ,EXPENSES - GENERAL,V002419110
ROCHDALE BOROUGH COUNCIL,13-Jun-25,ECONOMY DIRECTORATE,REDACTED - PERSONAL DATA,13-Jun-25,10.95 ,EXPENSES - GENERAL,V002419110
ROCHDALE BOROUGH COUNCIL,13-Jun-25,ECONOMY DIRECTORATE,REDACTED - PERSONAL DATA,13-Jun-25,10.95 ,EXPENSES - GENERAL,V002419110
ROCHDALE BOROUGH COUNCIL,12-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,12-Jun-25,650.00 ,TAXI HIRE,V002419112
ROCHDALE BOROUGH COUNCIL,03-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,03-Jun-25,60.00 ,WINDOWS,V002419114
ROCHDALE BOROUGH COUNCIL,03-Jun-25,NEIGHBOURHOODS AND ENVIRONMENT,REDACTED - PERSONAL DATA,03-Jun-25,368.00 ,FEES - PLANT MACHINERY EQUIPMENT,V002419115
ROCHDALE BOROUGH COUNCIL,03-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,03-Jun-25,34.64 ,PRINTING & STATIONERY,V002419116
ROCHDALE BOROUGH COUNCIL,03-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,03-Jun-25,11.78 ,PRINTING & STATIONERY,V002419116
ROCHDALE BOROUGH COUNCIL,03-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,03-Jun-25,23.61 ,PRINTING & STATIONERY,V002419116
ROCHDALE BOROUGH COUNCIL,03-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,03-Jun-25,2.20 ,PRINTING & STATIONERY,V002419116
ROCHDALE BOROUGH COUNCIL,03-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,03-Jun-25,12.09 ,PRINTING & STATIONERY,V002419116
ROCHDALE BOROUGH COUNCIL,03-Jun-25,RESOURCES,REDACTED - PERSONAL DATA,03-Jun-25,5.10 ,PRINTING & STATIONERY,V002419116
ROCHDALE BOROUGH COUNCIL,03-Jun-25,PROPERTY AND HIGHWAYS,REDACTED - PERSONAL DATA,03-Jun-25,87.95 ,HIRE OF EQUIPMENT,V002419117
ROCHDALE BOROUGH COUNCIL,03-Jun-25,PUBLIC HEALTH,REDACTED - PERSONAL DATA,03-Jun-25,206.16 ,"CLOTHES, UNIFORM AND LAUNDRY",V002419119
ROCHDALE BOROUGH COUNCIL,03-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,03-Jun-25,66.34 ,VANDALISM,V002419120
ROCHDALE BOROUGH COUNCIL,03-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,03-Jun-25,32.37 ,VANDALISM,V002419121
ROCHDALE BOROUGH COUNCIL,03-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,03-Jun-25,195.00 ,VANDALISM,V002419122
ROCHDALE BOROUGH COUNCIL,03-Jun-25,EARLY HELP AND SCHOOLS,REDACTED - PERSONAL DATA,03-Jun-25,38.00 ,VANDALISM,V002419123
